Folio,Incumplimiento,Estudiante,Saldo,Ingreso
648,No,Yes,759.4783691782,12710.7209232412
649,No,No,1340.7872092965,36440.2283216228
650,No,Yes,1521.4633955023,15210.4740694568
651,No,No,133.7433443497,30457.0163661004
652,Yes,No,780.1725691715,51656.8740637741
653,No,No,839.9154583496,22884.793017069
654,No,No,913.5058729379,36670.8542230351
655,No,No,924.881441457,35712.6379057533
656,No,No,1197.8315046117,54652.3092984374
657,No,No,49.209665896,30451.152858766
658,No,No,970.7160965858,48387.648617342
659,No,No,783.0574005403,54082.4240845222
660,No,Yes,465.0628886139,20379.0620895269
661,No,No,0,39337.7499765406
662,No,Yes,732.2642675945,21986.0454536505
663,No,No,576.0912613441,37679.6985892523
664,No,Yes,588.9910562522,16309.8754485617
665,No,No,863.1407178312,43779.4778545985
666,No,No,857.5757339739,49675.3703182707
667,No,No,361.5017310611,33674.8902393376
668,No,No,891.1554270667,36023.0850073461
669,No,No,918.1222059654,44738.5560304555
670,No,No,1335.0280182811,21150.8559447406
671,No,No,421.4008434251,39873.5217445341
672,No,Yes,743.6361444771,18883.9715059268
673,No,No,773.7403724634,41872.4947626065
674,No,No,731.3934721696,45251.8819209678
675,No,No,964.188922685,36330.3945986058
676,No,Yes,350.0151842642,17657.1726575117
677,No,No,1206.6613620545,37125.5913512782
678,No,No,1051.9475732674,52888.1850963327
679,No,No,454.7603706778,45572.172484486
680,No,No,932.6653075355,42758.6007035183
681,No,No,535.7458464688,36259.4637552901
682,No,No,241.8052521687,41186.1828072136
683,No,No,1026.5067098024,42042.1679417363
684,No,Yes,187.6798855715,18278.833967134
685,No,No,197.5383214791,58646.9278047098
686,No,No,585.7080882594,43288.4003826895
687,No,Yes,1947.0224011618,12147.0464091645
688,No,No,829.5475974923,39717.5376088077
689,No,No,196.9384595398,35488.4488835876
690,No,No,591.8636190186,31438.7760126707
691,No,No,0,39742.1054579553
692,No,Yes,1008.2916186762,11939.2952561454
693,No,Yes,1052.2274777406,17410.751592587
694,No,No,331.6805267361,49756.1710110556
695,No,No,913.1072039745,29414.6521751635
696,No,Yes,561.3916121686,21747.2631759341
697,No,No,246.9554629787,47692.8942495176
698,No,No,578.9786100857,46304.717476204
699,No,No,557.8087771283,62352.8460745643
700,No,Yes,788.2517515905,10418.1828574391
701,No,No,1060.8074292702,39174.0563607053
702,No,Yes,1247.9070287109,19816.720143272
703,No,No,1184.3607232523,34259.9901986231
704,No,No,1024.5782382886,33071.5499188853
705,No,No,1080.2916555678,43367.8995668736
706,No,No,540.2790448428,26267.1563495095
707,No,No,1448.835465375,33835.7362563617
708,No,Yes,561.194035284,27421.1112560912
709,No,No,1191.4803065891,30040.5721479464
710,No,No,565.1389875319,38202.5839366836
711,No,No,482.9821952205,35845.192831506
712,No,No,950.3500933487,37486.2495546276
713,No,Yes,350.7029134552,21235.360416199
714,Yes,Yes,1551.0234688606,19027.5086325602
715,No,No,981.5962750868,37747.9133548875
716,No,No,1442.1298052512,10921.6150280099
717,No,No,1060.3358600879,56607.2539731991
718,No,No,1154.8907922968,61794.3463333657
719,No,Yes,544.1397692615,20056.8285438979
720,No,No,1137.1754542273,27588.9333054472
721,No,No,414.0840494902,47811.4189244222
722,No,Yes,436.0083144183,17504.44777329
723,No,No,987.8147997017,25809.9802798683
724,No,No,679.3918417655,46603.5464098654
725,No,No,1377.7720071858,51633.329550876
726,No,No,856.8119604597,32437.1318348945
727,No,No,1036.6768332859,44923.8027469326
728,No,No,0,46826.8044671654
729,No,No,961.472070663,51936.7598875077
730,No,No,275.9880912601,35622.829451765
731,No,No,426.6935420997,30769.3447724704
732,No,No,290.2519081526,46214.1592342021
733,No,No,934.9697034577,42325.7499854437
734,No,Yes,668.9911555875,26342.0484612914
735,No,Yes,2004.72756831,27136.5379770062
736,No,No,1312.8657297515,29938.2594627799
737,No,Yes,662.273556493,15092.0510234018
738,No,No,524.6398059894,36120.8922605785
739,No,Yes,1212.5895675979,21058.3486627819
740,No,No,961.315769352,30290.8065048843
741,Yes,Yes,1504.2901781379,13965.1860445333
742,No,Yes,613.6563180231,25040.4884531578
743,No,Yes,1233.3436046567,13402.0732850411
744,No,No,1221.385959345,36961.3151242225
745,No,No,1217.0568066847,46256.7804872945
746,No,No,628.7576984437,43205.1752975326
747,No,Yes,819.0973161085,15957.9436405491
748,No,Yes,843.4934550754,12710.0257138998
749,No,No,1173.5598150025,29141.3657347634
750,No,Yes,1195.5902830658,13329.5964048166
751,No,No,1202.8831235792,12288.127075016
752,No,No,24.8718234851,29316.9703343848
753,No,No,853.2414215847,29484.0523801776
754,No,No,398.7757052836,40223.9098079387
755,No,Yes,1521.1723955547,18149.8861866188
756,No,Yes,1160.2217927032,15941.0508838215
757,No,No,985.614062737,49948.4671119046
758,No,No,583.8207192567,38215.9647632209
759,No,Yes,638.6919826031,18148.3017050128
760,No,No,384.9977194638,25380.7034543934
761,No,No,1050.7642306908,31558.8984246114
762,Yes,Yes,1871.9383869436,18077.4870927503
763,No,No,793.7617176093,35157.7399755377
764,No,Yes,591.660651333,21790.5024250406
765,No,No,419.4764412669,24001.5121969332
766,No,Yes,514.2838902065,18185.4796974861
767,No,No,1027.8950352508,21551.6110897047
768,No,Yes,1029.6815485602,15977.3211389052
769,No,Yes,953.6263238125,18363.0684974424
770,No,Yes,1463.3377651497,11579.1594522765
771,No,No,1172.4594991059,34690.1382789868
772,No,Yes,548.2728639448,12048.8228922671
773,No,No,1752.883788563,48250.1046209779
774,No,Yes,555.9206801605,23909.7064937556
775,No,Yes,1560.931752199,13621.5691623243
776,No,Yes,839.8835565619,16883.3388582069
777,No,Yes,1112.8179784831,13634.9076283835
778,No,No,1309.2537724595,43278.0592842939
779,No,No,940.590874822,41560.4709935342
780,No,No,1019.2489771859,41195.3701168568
781,No,No,433.669019529,32904.6977154916
782,No,No,1015.1154250427,42050.4665242275
783,No,No,75.1776630662,52765.9782830813
784,No,No,1050.3163764653,39585.6242243462
785,No,No,48.9118568414,35155.1724669932
786,No,No,1721.6477799198,48236.1263334984
787,No,No,1607.3514404308,48700.8480467206
788,No,No,1180.4475417055,43914.4198194427
789,No,No,609.8771345748,40875.9465364492
790,No,Yes,1054.2002082358,19440.9731795923
791,No,Yes,793.8204657021,19074.0317333481
792,No,No,879.6756179449,30021.3833465031
793,No,No,1237.6474219795,29151.2346616317
794,No,Yes,1412.764358307,18234.4592165626
795,No,Yes,1174.7164826683,13025.7694481722
796,No,No,363.3448037816,44325.7888525566
797,No,No,919.485776298,44928.1846393809
798,No,Yes,1195.0596696449,21648.6566808064
799,No,Yes,794.1377878438,15721.7996591962
800,No,No,10.1888185108,33776.8254558982
801,No,No,0,31083.2214565069
802,No,Yes,498.5059792189,16967.6197633608
803,No,Yes,1227.1611068913,18459.4186146975
804,Yes,No,1902.6129910377,53394.0762256759
805,No,Yes,1059.2046368988,11742.3798595281
806,No,Yes,450.3053907548,21177.6110782599
807,No,No,418.5398704353,55002.7334074783
808,No,No,1070.4806766624,32939.3667112495
809,No,No,1306.7705732941,56640.6340336077
810,No,Yes,1315.3372979029,8431.1750036152
811,No,No,74.5334251958,19146.2456270511
812,No,No,66.1523304887,38927.124508577
813,No,No,56.4207116527,54217.3382458634
814,No,No,1056.59687511,25123.8596166639
815,No,No,259.2375778258,51355.3746230815
816,No,Yes,1143.6925780324,23500.9012839272
817,No,Yes,0,15682.0685039174
818,No,No,877.7939337892,30239.7207155808
819,No,No,919.0775550184,45315.5574507726
820,No,No,94.9324758741,27212.9512378545
821,No,No,333.37418892,29413.1489918422
822,No,No,197.9107165051,30971.1972485545
823,No,No,624.9100880074,41047.5557873222
824,No,No,138.2522518078,54406.5022458143
825,No,No,787.5517716676,46185.5520006902
826,No,No,1030.9275643829,36271.3345629976
827,No,No,1049.7476426154,30159.2098936227
828,No,No,0,35738.9875659081
829,No,Yes,1130.0567874409,18467.1021942011
830,No,No,795.5412235058,51303.1401368965
831,No,Yes,1503.5962384677,18710.6144823399
832,No,No,436.135012405,46071.6605240224
833,No,No,800.705593269,36314.4363313898
834,Yes,Yes,1881.049952319,16580.4505635578
835,No,Yes,1445.4580296752,18632.6160618408
836,No,No,1166.1002356257,23994.4039068604
837,No,No,163.7471037241,38970.0289045853
838,No,No,0,46353.8021213476
839,No,No,1322.0529370054,47814.1742032386
840,No,No,1283.5232534024,61525.6961773731
841,No,No,1000.8984337012,43059.0486011163
842,No,No,249.8603230381,47602.1164993638
843,No,No,500.2221783636,38991.0124810993
844,No,No,568.0944851223,36374.4339230205
845,No,Yes,1047.0851538275,13714.2793843271
846,No,Yes,186.66837431,15976.6378608407
847,No,No,782.7783320022,39224.4092738836
848,No,No,388.5483504699,18007.8329600719
849,No,Yes,842.5722262892,17279.5218205669
850,No,No,556.11563128,44197.9084625663
851,No,No,1234.5786179326,48112.4805359666
852,No,No,412.8943418522,42123.2172146197
853,No,No,683.3573937526,29269.3335200448
854,No,No,872.2261715509,48101.6116884956
855,No,No,415.7654285163,24740.7535995478
856,No,Yes,1518.0188089467,16740.4430837437
857,No,No,254.3944552263,44612.1475667156
858,No,No,1507.2491946005,24057.5179445895
859,No,No,900.567503075,40848.6917935743
860,No,No,595.1451336041,46011.9466316937
861,No,Yes,163.9398230692,21083.0045099261
862,No,No,389.6132518597,43472.6742993942
863,No,Yes,1334.9711802402,14834.8642935984
864,No,Yes,1961.7286569738,17864.0992535126
865,No,No,1173.1614932717,36439.6787266044
866,No,No,1102.4182420602,23218.0838040839
867,No,No,1228.9079187906,46411.8200587014
868,Yes,No,1505.8314745407,29525.7494012187
869,No,Yes,1217.623913184,21160.4293008005
870,No,Yes,843.159090993,12042.8942197634
871,No,No,1004.5329035078,59403.9300095679
872,No,No,294.0629444413,57500.1110544571
873,No,No,484.7234794841,24569.5672907264
874,No,No,775.5561388368,34586.253337608
875,No,Yes,1339.3127687595,21031.8598306849
876,No,No,801.8550344133,39156.6274892218
877,No,No,551.8871003161,37573.1413923906
878,No,Yes,522.3811805986,23440.0642225885
879,No,Yes,1237.4547227061,20660.4693787312
880,No,No,320.0059169227,57563.4892343032
881,No,No,960.6700306027,30093.727535682
882,No,No,272.0195177158,29773.6093193606
883,No,No,927.1659182199,33781.8151051117
884,No,No,75.795259312,55189.6859931147
885,No,No,1285.8513807346,37635.9540815737
886,No,No,1471.7750728723,32478.0439109335
887,No,Yes,808.0147191289,14485.4684384242
888,No,No,747.3535557126,42900.0249481755
889,No,No,327.7957316591,23865.3280982629
890,No,Yes,851.3417919404,18786.5803421911
891,No,No,110.8543651054,27370.30436569
892,No,No,541.7555693487,57322.1050225554
893,No,No,0,36269.292539222
894,No,No,1201.3602641129,51740.8900511035
895,No,No,57.2198379035,18982.5557145634
896,No,Yes,785.0934845816,32945.8280664548
897,No,Yes,383.6396643441,17445.182442159
898,No,No,1107.3041567002,52765.0586636951
899,No,No,396.9859854419,55454.6310403682
900,No,No,0,44807.3782736911
901,No,No,924.2415348044,45207.3876257005
902,No,No,602.4937248951,33202.5343827786
903,No,Yes,828.7398250307,17962.3110875424
904,No,Yes,1.6111755718,20837.335463841
905,No,Yes,894.0057891445,18002.3251896023
906,No,No,1234.4764787319,31313.3745754932
907,No,No,406.013980421,42642.2373730984
908,No,Yes,1051.9984485412,12376.0959820386
909,No,Yes,1085.8380796485,18890.2280817727
910,No,No,1656.1732716356,41133.1268472153
911,No,Yes,242.6526088652,20426.7939710666
912,No,Yes,602.3064954907,12927.7128023964
913,No,No,187.5973026106,59660.997035609
914,No,No,331.2970818966,34497.7426835848
915,No,No,911.3877951359,57131.3203683842
916,No,No,391.4082005139,39761.5618426607
917,No,No,1450.3491836989,33957.1819605723
918,No,No,819.9169885263,28960.1128050344
919,No,Yes,1590.1764125722,18666.4122118689
920,No,Yes,1256.6148700081,22493.5012611123
921,Yes,Yes,1889.3321103271,22652.1096342004
922,No,No,743.6853749316,10774.9719084207
923,No,No,343.1944993733,29555.9054677704
924,No,No,534.9731546981,44079.3328679291
925,No,No,1207.6979060636,34857.5403138442
926,No,No,564.8138972265,39829.4168314528
927,No,Yes,495.3652632971,22938.136865064
928,No,No,902.5138230677,38647.5218924775
929,No,Yes,1741.2733540634,18544.0516544313
930,No,No,1166.6426248982,52700.1096932984
931,No,Yes,631.1597700007,23245.0707596437
932,No,Yes,1076.9779655917,14668.3807126095
933,Yes,No,1243.5540251995,37634.3463986484
934,No,No,2113.0190230156,34747.7557770979
935,No,No,1296.0609970684,43313.2829877461
936,No,No,1088.6740772095,47147.7259452981
937,No,No,824.7317040751,42313.5157494728
938,No,No,684.2948413673,37011.1832764975
939,No,No,37.3648864981,26221.5179003895
940,No,Yes,878.1490054834,18414.5700678425
941,No,No,904.2415222361,40683.460345652
942,No,Yes,942.0422149532,22181.3945457544
943,No,Yes,957.4925363162,16323.3647607655
944,No,No,285.2908757897,17606.6359250896
945,No,Yes,1468.3827477561,19846.0647530616
946,No,No,322.7130195026,27668.5760951812
947,No,No,414.1340631337,40877.2264536574
948,No,No,1105.0028119368,36812.7060929345
949,No,No,0.4457567685,31934.8379751055
950,No,No,619.7013996475,13902.1790020542
951,No,No,293.869320216,56676.8017535974
952,No,Yes,637.3827282734,19704.9194208198
953,No,No,1109.5286172344,69325.0798211788
954,No,No,1223.1129435363,52903.4613674735
955,No,Yes,1183.6929502387,13081.661063285
956,No,No,569.7908725786,54335.2240998272
957,No,No,625.531922916,46026.4879077479
958,No,No,833.6552993152,16908.7780990483
959,No,No,866.045922598,44827.2658786343
960,No,Yes,945.4798492226,17279.2868116854
961,No,No,1554.8455452416,43901.8053189526
962,No,No,575.768345326,51927.7467980249
963,No,No,1141.6036872437,38722.9611910965
964,No,No,1146.6402202084,45376.5564836309
965,No,No,0,34305.9186818322
966,No,No,434.7147712922,35454.7554164715
967,No,No,1026.134430291,39135.6369619437
968,No,Yes,1302.7972062558,29252.3614341099
969,No,No,690.7058706127,59561.9052001087
970,No,No,574.4516329341,40727.642926059
971,No,No,0,43346.6222644447
972,No,Yes,251.3060237419,13058.6066581806
973,No,Yes,1252.1139542099,16490.7069325506
974,No,No,207.8952068637,52249.3123410668
975,Yes,No,1753.084389275,48965.3469660968
976,No,Yes,1279.9352268472,21107.5202436778
977,No,No,862.8765136883,36461.9011295762
978,No,No,1143.5414048528,33394.9791032222
979,No,No,1253.1816404603,71238.550598183
980,No,No,624.0839722344,25557.6396710092
981,No,Yes,1027.8610697425,14322.0883601209
982,Yes,No,1964.0146840988,50553.5345217328
983,No,No,752.426109073,32539.645010165
984,No,No,953.9298176725,32640.1440477816
985,No,No,773.2042126951,66749.4334388805
986,No,No,432.7910884572,52238.087436574
987,No,No,797.7340161709,31616.8002356646
988,No,No,240.8415527788,56089.1542511444
989,No,No,662.3158573976,31815.3465553473
990,No,Yes,1056.3655498913,15432.3959887695
991,No,No,741.0875960969,43015.5391532468
992,No,No,0,42284.6821746769
993,No,No,981.9544898057,41123.2124696344
994,No,No,1569.8356664292,42781.3833042045
995,No,No,136.5055213379,45596.1078294951
996,No,Yes,731.9517152633,18117.4279105891
997,No,No,717.8107678161,32040.9312602139
998,No,Yes,1005.1762228767,18262.17614318
999,No,No,561.9283609457,31192.9127239783
1000,Yes,No,2033.1917897072,44998.2874372569
1001,No,No,638.8174556518,46704.7380027047
1002,No,Yes,1104.9496869249,11528.9996637775
1003,No,No,0,29514.0336126113
1004,No,No,633.7666724751,34290.6049187037
1005,No,Yes,1526.0251335073,20894.0766566208
1006,No,No,522.7662715392,43026.3291277584
1007,No,No,853.1031275542,47381.7242321925
1008,No,No,1225.2251522229,39338.8621179726
1009,No,Yes,1559.6278690365,22047.7816148887
1010,No,No,260.3399356948,34932.4937627442
1011,No,No,1320.9432451289,50505.3668955538
1012,No,No,1443.6483898454,45089.3895443578
1013,No,No,791.6382334184,30303.6067766383
1014,No,No,922.6664691491,33445.4896891145
1015,No,No,80.7528636418,35887.5463607598
1016,No,No,193.3585386333,34728.0214273877
1017,No,No,939.0985018354,45519.0189767343
1018,No,No,1336.8030147322,30787.1557165826
1019,Yes,No,1488.779561913,49803.2930787071
1020,No,Yes,375.1967469318,13709.2053280026
1021,No,Yes,773.3811631966,18978.1884504424
1022,No,No,581.4231694755,44600.6627973171
1023,No,No,461.0502493756,43147.7720272572
1024,Yes,Yes,1424.5593232885,25398.1974394264
1025,No,Yes,1139.3962135967,17139.8480911334
1026,No,No,1032.2032697247,41673.7341538879
1027,No,No,96.6418386935,44556.2194186218
1028,No,No,338.7794081935,42678.7131911716
1029,No,Yes,1331.425461618,13793.185177665
1030,No,No,0,34479.623487361
1031,No,No,616.2539700009,42436.6864423497
1032,No,No,599.8008625434,30146.635742307
1033,No,Yes,1466.5628900013,20904.4478767522
1034,No,No,593.303890859,49925.323917144
1035,No,No,786.9812600369,49432.9527599407
1036,No,No,926.9853266701,48753.3128742021
1037,No,No,1175.4204332653,37462.6433294708
1038,No,Yes,1697.749667091,23295.8432768538
1039,No,No,575.5143833483,54203.1902133298
1040,No,No,1386.3024436827,54404.4816929543
1041,No,Yes,1222.2450923902,23152.7230957415
1042,No,No,1556.1941940116,26905.5807480981
1043,No,No,1103.9218798007,52821.534851342
1044,Yes,No,1496.0721103741,40214.6208266244
1045,No,Yes,975.6428740131,25920.3219107255
1046,No,Yes,781.1742570506,23403.0637701792
1047,No,Yes,940.4354662975,18939.8427921635
1048,No,No,375.3296200377,32531.2157555247
1049,No,No,627.8761332908,51770.4583502486
1050,No,No,1304.383208802,49371.9569059475
1051,No,No,1496.2323699903,37534.3292363065
1052,No,Yes,1005.593828734,15851.4826456384
1053,No,No,828.8577542778,46060.8529335004
1054,No,Yes,1144.3585196295,18903.3784424655
1055,No,No,1386.1919485039,42537.9907928054
1056,No,Yes,1321.8052059731,11453.6115299764
1057,No,No,1121.1512510701,35765.7064949288
1058,No,No,547.8633422387,45966.3510607549
1059,No,No,813.997341222,42461.561421278
1060,No,No,75.1839852575,52166.0059677808
1061,No,No,598.2192977854,28621.1254234809
1062,No,Yes,63.0363232719,12308.0183210287
1063,No,No,0,48642.2545051056
1064,No,No,1553.7033085094,35929.1635489322
1065,No,No,813.7160939284,46419.9970823921
1066,No,No,1386.1767531088,42875.0060232127
1067,No,No,933.767315399,43693.5211629212
1068,No,Yes,1240.0956001901,20134.6472923928
1069,No,No,0,33781.6563086993
1070,No,No,613.5818624039,30833.8020564507
1071,No,No,253.5167956061,53125.483453833
1072,No,Yes,947.8858454367,17094.4788899247
1073,No,Yes,112.8119094969,16100.5708324214
1074,No,Yes,827.0413053513,18892.8212923273
1075,No,No,484.6794989928,43900.0915627634
1076,No,Yes,271.249704929,25157.7314155335
